TermId;Term;P - Exact Match;R - Exact Match;F - Exact Match;P - Decision Trees;R - Decision Trees;F-Decision Trees;P-Naïve Bayes;R-Naïve Bayes;F-Naïve Bayes;P - MaxEnt;R-MaxEnt;F-MaxEnt;UMLS
787;Angina Pectoris;0,44565776;0,3469;0,390125956;0,978981031;0,804886308;0,883399535;0,872879063;0,986994377;0,92642185;0,996369301;0,960610833;0,977894875;1
788;Angina Pectoris, Variant;0,5;0,000573066;0,00114482;0,979938569;0,91274939;0,945128118;0,811334449;0,995361799;0,893947452;0,997001819;0,91770416;0,954974386;1
789;Angina, Unstable;0,695652174;0,006580751;0,013038164;0,983187443;0,912007034;0,946248493;0,961995658;0,931796498;0,946640792;0,987535661;0,902895948;0,942495048;1
793;Angioid Streaks;0,696428571;0,596938776;0,642857143;0,994315119;0,796628989;0,884324551;0,738081749;0,995600699;0,847489831;0,9921875;0,805608974;0,886736509;1
794;Angiokeratoma;0,585020243;0,529304029;0,555769231;0,993290655;0,779973499;0,873603092;0,732254075;0,991957031;0,842191862;1;0,780163861;0,872958593;1
799;Angioedema;0,760162602;0,471032746;0,581648523;0,986488456;0,775110645;0,867963647;0,75297708;0,990283922;0,855459375;0,992913379;0,837032191;0,906688342;1
819;Animal Communication;0,707317073;0,02743614;0,052823315;0,959966681;0,56731786;0,712958504;0,964518523;0,855531571;0,906657393;0,989792429;0,853117095;0,914207006;1
820;Animal Diseases;0,437219731;0,046142925;0,083476027;0,941995212;0,620804605;0,748314129;0,737625628;0,942440107;0,827509132;0,991692961;0,786024051;0,876136904;1
825;Animal Structures;0;0;0;0,69956487;0,831591139;0,754112368;0,894902369;0,916575572;0,905426626;0,967442464;0,657333817;0,774600295;1
839;Aniseikonia;0,798561151;0,683076923;0,736318408;0,991031765;0,825865385;0,900526884;0,720868062;0,997379796;0,83667624;1;0,871212121;0,927637229;1
844;Ankylosis;0,517706577;0,498174442;0,507752739;0,983753999;0,667900562;0,79554166;0,75570422;0,99034713;0,857217533;0,997093704;0,835381279;0,906882475;1
850;Anomie;0,583333333;0,197492163;0,295081967;0,951520507;0,474394373;0,632771065;0,719341167;0,991177673;0,833015274;0,994444444;0,751310484;0,845848979;1
853;Anophthalmos;0,695652174;0,20083682;0,311688312;0,987988544;0,767144236;0,863235491;0,704253425;0,986556487;0,821449362;0,99224709;0,822083203;0,896193978;1
856;Anorexia Nervosa;0,862657964;0,693148851;0,768669183;0,991995125;0,863607789;0,923347021;0,83063401;0,992141157;0,904216845;0,993971042;0,844696388;0,911331408;1
857;Olfaction Disorders;0,666666667;0,000935016;0,001867414;0,989978113;0,776396299;0,869859176;0,779614623;0,990709845;0,872240229;0,997327852;0,814719965;0,895535332;1
858;Anovulation;0,406538735;0,326670474;0,362254592;0,993031351;0,782234497;0,874902548;0,937973994;0,977595777;0,957309861;0,995446878;0,895306999;0,941099414;1
862;Ant Venoms;0,818181818;0,047120419;0,089108911;0,983666088;0,927361326;0,954244244;0,965493705;0,944351597;0,954537491;1;0,811842105;0,892434572;1
868;Anterior Compartment Syndrome;0,649350649;0,111358575;0,190114068;0,97458427;0,882779275;0,926243849;0,696810025;0,994713789;0,819349137;1;0,863838384;0,925249683;1
869;Anterior Eye Segment;0,415384615;0,049450549;0,088379705;0,980765916;0,888938407;0,932541366;0,966209084;0,95717411;0,961642153;0,996463476;0,858222018;0,920774674;1
870;Anterior Horn Cells;0,21194605;0,126291619;0,158273381;0,981637781;0,866895405;0,920613845;0,933107827;0,906108854;0,919354249;0,995680385;0,922677247;0,956798167;1
874;Anthracosilicosis;0,719512195;0,263982103;0,386252046;0,991096074;0,592101684;0,740625413;0,714512122;0,974229859;0,824145969;1;0,837222222;0,908584525;1
921;Antibody-Producing Cells;0,586693548;0,040813464;0,07631786;0,931113354;0,792275229;0,856062814;0,87518569;0,989662415;0,92890141;0,999283948;0,951973768;0,974814547;1
938;Antigen-Presenting Cells;0,479222882;0,284950262;0,357392004;0,969452314;0,913904967;0,940857771;0,96578217;0,896491869;0,929841382;0,984922513;0,919704268;0,950860156;1
961;Antilymphocyte Serum;0,904255319;0,0765;0,141065831;0,96769453;0,660807832;0,785240197;0,855628623;0,990719431;0,918224158;0,997294443;0,9351675;0,964780259;1
987;Antisocial Personality Disorder;0,701810437;0,105305209;0,18313186;0,982884591;0,645567518;0,779271253;0,836468814;0,995968926;0,909266263;0,990845381;0,869784798;0,925407182;1
992;Antitoxins;0,429319372;0,029098652;0,054503157;0,747974874;0,864181301;0,787765703;0,794153337;0,951669784;0,865780355;0,999444068;0,867015423;0,927389215;1
997;Antivenins;0,826923077;0,019439421;0,037985866;0,98524149;0,76204928;0,858519379;0,849022421;0,994745805;0,915923465;0,998295289;0,842346419;0,912204967;1
999;Antlers;0,834170854;0,483965015;0,612546125;0,996363636;0,951218344;0,973201103;0,910126961;0,91636807;0,912936094;0,998529412;0,822016807;0,897447677;1
1004;Anus Diseases;0,8;0,001257862;0,002511774;0,992769341;0,678203633;0,805822117;0,742953197;0,987326415;0,84783562;0,997568243;0,828099281;0,90358648;1
1005;Anus Neoplasms;1;0,000550206;0,001099808;0,99097553;0,772493595;0,868159891;0,803378286;0,987289782;0,885833756;0,993355199;0,813352706;0,891481235;1
1006;Anus, Imperforate;1;0,001219512;0,002436054;0,997382183;0,660540983;0,794571643;0,732904455;0,98965152;0,84206565;0,996852452;0,890746612;0,93977034;1
1008;Anxiety Disorders;0,393280249;0,2025;0,267344379;0,986636099;0,800411097;0,883794591;0,866031913;0,989914309;0,923821671;0,993161306;0,942829167;0,967051129;1
1009;Anxiety, Castration;1;0,002785515;0,005555556;0,989379594;0,688724114;0,811803627;0,72257084;0,9992;0,838343376;1;0,935793651;0,965982106;1
1010;Anxiety, Separation;0,307692308;0,002455494;0,004872107;0,97074801;0,722227976;0,828153646;0,741730663;0,984546236;0,845906118;0,997467329;0,86260379;0,922851598;1
1012;Aorta, Abdominal;0,323529412;0,0011;0,002192545;0,985580134;0,692992157;0,813766766;0,815399086;0,974924873;0,888041401;0,998356419;0,9376575;0,966671009;1
1013;Aorta, Thoracic;0,227272727;0,0005;0,000997805;0,97870228;0,789297959;0,873844056;0,852258527;0,986229832;0,914354839;0,998911244;0,945099167;0,970822628;1
1015;Aortic Arch Syndromes;0,9;0,004828326;0,009605123;0,995738105;0,731887899;0,843623764;0,749053523;0,986496324;0,85150107;0,997578356;0,867446687;0,926877304;1
1016;Aortic Bodies;0,380952381;0,127659574;0,19123506;0,992268562;0,783887955;0,875387721;0,752971377;0,980958104;0,850737036;1;0,807280702;0,889453937;1
1017;Aortic Coarctation;0,885641026;0,245382211;0,384290165;0,980327551;0,82544005;0,896210142;0,810487301;0,983633277;0,88868904;0,996788216;0,88163207;0,934348741;1
1018;Aortic Diseases;0,45508982;0,0076;0,014950329;0,992240084;0,730116754;0,841223347;0,818514444;0,977346165;0,890892555;0,993165535;0,86346;0,921794362;1
1019;Aortic Rupture;0,704864865;0,099602811;0,174541561;0,991302164;0,894598445;0,940455689;0,817882873;0,990764095;0,896048101;0,993066317;0,908604094;0,947198443;1
1020;Aortic Stenosis, Subvalvular;0,5;0,00147929;0,002949853;0,969237128;0,878830865;0,921745056;0,783846164;0,985118865;0,872991704;0,995799331;0,899216564;0,944117975;1
1022;Aortic Valve Insufficiency;0,778735632;0,0271;0,052377271;0,97886295;0,863762921;0,917679342;0,876035366;0,988868713;0,929010395;0,995038194;0,922251667;0,956570727;1
1023;Aortic Valve Prolapse;0,356435644;0,310344828;0,331797235;0,982790455;0,926910674;0,953464051;0,893802897;0,987634736;0,937853509;0,995454545;0,879318182;0,928335062;1
1024;Aortic Valve Stenosis;0,753424658;0,0605;0,112005924;0,978939616;0,821539928;0,893343911;0,853452999;0,980192088;0,91243217;0,99521542;0,93526;0,963167526;1
1025;Aortitis;0,376138434;0,447939262;0,408910891;0,983635199;0,878488181;0,928030276;0,711991067;0,982831948;0,825657496;0,986443869;0,806352618;0,881125618;1
1028;Aortopulmonary Septal Defect;0,479166667;0,127071823;0,200873362;0,986359976;0,949252412;0,967164814;0,785060058;0,988557229;0,874036869;1;0,803625731;0,888351809;1
1030;Apamin;0,641009852;0,853278689;0,732067511;0,985556383;0,941725749;0,963062641;0,953094994;0,946360271;0,949655657;0,991023784;0,916497268;0,950154233;1
1035;Aphakia;0,204855842;0,410334347;0,273279352;0,992055052;0,859458444;0,920899828;0,782694196;0,994995639;0,875623746;0,99669433;0,861499611;0,92327751;1
1036;Aphakia, Postcataract;0;0;0;0,9918184;0,846837794;0,913561655;0,793230167;0,996657423;0,883278719;0,997268386;0,874477405;0,930705074;1
1037;Aphasia;0,622104567;0,508245472;0,559440559;0,989593018;0,72551464;0,837108586;0,813276711;0,985498267;0,891135817;0,996400966;0,860663617;0,922698126;1
1039;Aphasia, Broca;0,166666667;0,000811688;0,001615509;0,969576641;0,871412353;0,917530436;0,94370696;0,967746078;0,95548812;0,997099339;0,888747233;0,938466118;1
1041;Aphasia, Wernicke;0,5;0,003963012;0,007863696;0,964576324;0,887528775;0,924146228;0,906963204;0,988338525;0,945658781;0,997151754;0,896530702;0,9429998;1
1044;Aphonia;0,405;0,361607143;0,382075472;0,991621496;0,599216136;0,744820309;0,694029973;1;0,818970673;1;0,698873518;0,814582985;1
1050;Apocrine Glands;0,462046205;0,191256831;0,270531401;0,985205209;0,892151058;0,936295642;0,922462924;0,978960083;0,94965656;0,985360625;0,855769962;0,914049064;1
1063;Appendiceal Neoplasms;0,925;0,020010817;0,039174166;0,99576833;0,861798903;0,923911109;0,739673658;0,992782014;0,847666336;0,988776986;0,859710863;0,917506642;1
1064;Appendicitis;0,728151946;0,6249;0,672586374;0,992415692;0,73793119;0,84644293;0,799296542;0,982889642;0,881629114;0,998570543;0,926853333;0,960305162;1
1066;Appetite;0,299610895;0,487874153;0,37123857;0,963623189;0,693385535;0,806322684;0,900646355;0,940633813;0,920155641;0,991388824;0,82422578;0,897373216;1
1068;Eating Disorders;0,544771917;0,362886082;0,435604923;0,975390521;0,691480889;0,806428491;0,837970235;0,950799339;0,890800901;0,992930839;0,826799645;0,899179204;1
1069;Appetite Regulation;0,372469636;0,058080808;0,100491535;0,975403344;0,819676031;0,890724317;0,947572197;0,877137404;0,910919765;0,995303952;0,871870936;0,928709775;1
1070;Appetitive Behavior;0,34375;0,019834115;0,037504262;0,963419916;0,710232702;0,817519539;0,962135935;0,914935066;0,93790022;0,99212349;0,861403258;0,920275501;1
1072;Apraxias;0,692307692;0,013810742;0,027081244;0,973052202;0,754305044;0,849733834;0,800627737;0,98708345;0,884101149;0,987834559;0,852591575;0,914033524;1
1076;Aptitude;0,208182912;0,072995781;0,108091221;0,956385832;0,700396197;0,808566803;0,828275725;0,992904436;0,903040501;0,987810096;0,834802291;0,902449832;1
1077;Aptitude Tests;0,734693878;0,026105874;0,050420168;0,969590784;0,486192885;0,647193756;0,748125055;0,988286081;0,851534414;0,997674649;0,838457104;0,90945061;1
1078;APUD Cells;0,591160221;0,191071429;0,28879892;0,994682891;0,756821167;0,859231968;0,76764639;0,986643531;0,863058605;0,996666667;0,917738095;0,954714328;1
1079;Apudoma;0,727941176;0,225512528;0,344347826;0,982716033;0,7368648;0,841931882;0,71974929;0,995894376;0,835369506;0,998837209;0,917315011;0,954914027;1
1098;Arachnidism;0,962962963;0,076414401;0,14159292;0,921025525;0,821524545;0,866941593;0,728522313;0,993052816;0,840384386;0,99160757;0,792573379;0,879545005;1
1099;Arachnoid;0,316539609;0,456064947;0,373703776;0,973683422;0,631375044;0,765820166;0,769543152;0,976873567;0,860871716;0,998073539;0,862436302;0,923678626;1
1100;Arachnoiditis;0,653320313;0,564556962;0,605703938;0,987091045;0,676078037;0,802395361;0,730159287;0,990407204;0,840481142;0,998281594;0,804301363;0,88797187;1
1102;Arbovirus Infections;0,794117647;0,076185102;0,139031926;0,977522863;0,719403988;0,828766861;0,77133753;0,990977358;0,867397593;0,99774962;0,849196301;0,915326134;1
1111;Arcuate Nucleus;0,533184191;0,721129602;0,613076099;0,986773356;0,935826136;0,960616099;0,963564719;0,937174028;0,950176385;0,994501885;0,914830897;0,951107594;1
1112;Arcus Senilis;0,732142857;0,222826087;0,341666667;0,944962111;0,730218127;0,819531417;0,687368777;0,979580571;0,807357649;1;0,830526316;0,903538056;1
1117;Arenaviridae Infections;0;0;0;0,968890163;0,875166472;0,919393508;0,895922872;0,86556027;0,879506575;0,979312865;0,689193122;0,804785774;1
1129;Argyria;0,946078431;0,557803468;0,701818182;0,992058197;0,848154931;0,914065525;0,714128844;0,970679295;0,822550821;0,998387097;0,765672269;0,861236785;1
1133;Bones of Upper Extremity;0;0;0;0,968823329;0,745065351;0,839874984;0,850575344;0,919275961;0,882780307;0,964065657;0,664230769;0,779576459;1
1134;Arm Injuries;0,789473684;0,006858711;0,013599275;0,968602566;0,654667387;0,781108416;0,760969661;0,988195225;0,85976712;0,992533198;0,854089069;0,917142224;1
1143;Arousal;0,155132157;0,1661;0,16042884;0,977587115;0,556937985;0,709598832;0,879237808;0,984583498;0,928918072;0,994567782;0,957415833;0,975258873;1
1145;Arrhythmias, Cardiac;0,130434783;0,0006;0,001194505;0,905337682;0,747033587;0,808181664;0,843919151;0,988834718;0,910633314;0,994918291;0,935713333;0,964173932;1
1146;Arrhythmia, Sinus;0;0;0;0,959991495;0,727578459;0,827701026;0,768335299;0,991583698;0,865706885;0,995128313;0,904135718;0,946757267;1
1155;Art Therapy;0,778597786;0,243648961;0,371152155;0,963295634;0,68578758;0,799228814;0,702963976;0,995547838;0,823856562;0,995283703;0,696494654;0,815085653;1
1157;Arterial Occlusive Diseases;0,58490566;0,0155;0,030199708;0,908493795;0,770179176;0,824339872;0,824786913;0,986522233;0,898425185;0,987462466;0,933154167;0,958888376;1
1159;Arterio-Arterial Fistula;1;0,002998501;0,005979073;0,976861956;0,921478556;0,948337833;0,795962343;0,990923545;0,882569998;0,989202363;0,851859189;0,911597711;1
1160;Arterioles;0,467504744;0,6159375;0,531553398;0,976326777;0,851379214;0,909572846;0,946416176;0,863819614;0,903214045;0,992032636;0,898619213;0,942113407;1
1161;Arteriosclerosis;0,161434978;0,0828;0,109458656;0,981726081;0,641624057;0,776028639;0,83990197;0,985224043;0,906764402;0,998587169;0,929809167;0,962121188;1
1162;Arteriosclerosis Obliterans;0,877372263;0,165564738;0,278563152;0,737027376;0,934138148;0,823926303;0,76887225;0,975358207;0,859832853;0,99909075;0,881510232;0,935940763;1
1164;Arteriovenous Fistula;0,61837238;0,3009;0,404816359;0,986825082;0,770797777;0,865513213;0,807197409;0,984057397;0,886870568;0,99701334;0,910436667;0,950962555;1
1165;Arteriovenous Malformations;0,336666667;0,241668091;0,281365038;0,975245591;0,736426436;0,839143102;0,773583748;0,989130808;0,868158471;0,993761886;0,885610955;0,935435621;1
1167;Arteritis;0,282377245;0,427163462;0,339998087;0,775018258;0,892558771;0,829631023;0,761510023;0,945987775;0,843704697;0,998234987;0,829499599;0,904039884;1
1168;Arthritis;0,078224364;0,4416;0,132905964;0,785033082;0,923627336;0,848697772;0,804274467;0,971912626;0,88017878;0,998546686;0,90959;0,951663114;1
1169;Arthritis, Experimental;0,565217391;0,002622025;0,005219835;0,987629761;0,935402013;0,960802764;0,952700741;0,924802934;0,938535752;0,991164415;0,921667267;0,954673369;1
1170;Arthritis, Infectious;0,428571429;0,000750845;0,001499063;0,988058678;0,776177475;0,869385179;0,783915151;0,987797256;0,874115995;0,997540028;0,875038393;0,931351438;1
1171;Arthritis, Juvenile Rheumatoid;0,770491803;0,006677085;0,013239437;0,992087054;0,83558076;0,907105602;0,819641152;0,990194828;0,896869195;0,995961396;0,878724694;0,931672907;1
1172;Arthritis, Rheumatoid;0,203921569;0,0052;0,010141394;0,994191267;0,787974832;0,879146128;0,829902511;0,9859628;0,901214461;0,998240889;0,947031667;0,971484224;1
1176;Arthrogryposis;0,741333333;0,685291701;0,712211785;0,978746603;0,816943843;0,890489289;0,738538572;0,986750926;0,844759589;0,996107985;0,852393587;0,917110124;1
1177;Arthropathy, Neurogenic;0;0;0;0,989502561;0,76655572;0,86360342;0,709854473;0,989728781;0,826705942;0,996028088;0,800131652;0,885360655;1
1180;Arthropod Venoms;0,4375;0,010144928;0,019830028;0,989857752;0,790808606;0,879038414;0,835355272;0,988145557;0,905087857;0,997836918;0,80668599;0,887677372;1
1184;Articulation Disorders;0,438095238;0,039082413;0,071762871;0,989862957;0,888900511;0,936550484;0,942205341;0,965881929;0,953836077;0,992347859;0,878957033;0,930758289;1
1195;Asbestosis;0,816363636;0,363857374;0,503363229;0,989470503;0,85580028;0,917732137;0,79247921;0,99303602;0,881468549;0,997974568;0,850686849;0,917144041;1
1196;Ascariasis;0,882575758;0,29974271;0,447503201;0,887271159;0,784913948;0,813349369;0,779720149;0,986451192;0,870948829;0,995507733;0,801241633;0,885399005;1
1198;Ascaridiasis;0,458823529;0,317073171;0,375;0,991510539;0,63483235;0,773421453;0,694207037;0,993898672;0,817261903;1;0,71675;0,833122301;1
1201;Ascites;0,285862833;0,6323;0,393723341;0,995185814;0,721867972;0,836761659;0,805289199;0,96229199;0,876813903;0,999208171;0,89757;0,944607484;1
1202;Ascitic Fluid;0,466061563;0,1181;0,188447423;0,98571197;0,746332382;0,849467273;0,856909952;0,980371183;0,914488414;0,999474487;0,946050833;0,971286244;1
1206;Ascorbic Acid Deficiency;0,819742489;0,112950917;0,198544699;0,992065882;0,761528015;0,861588623;0,772789426;0,982150478;0,864929748;0,999052366;0,896406872;0,943997981;1
1228;Aspergillosis;0,732700136;0,516307235;0,605758444;0,997142494;0,838994605;0,911254263;0,805265986;0,989009639;0,887721611;0,997187407;0,854368737;0,918494622;1
1229;Aspergillosis, Allergic Bronchopulmonary;0,909090909;0,037453184;0,071942446;0,985534237;0,880915313;0,930114415;0,893790789;0,990261887;0,93930897;0,997237703;0,864359975;0,923326387;1
1237;Asphyxia;0,22574354;0,357436953;0,276720789;0,752855287;0,827707656;0,778579907;0,755175604;0,979412221;0,852763488;0,993520522;0,776324102;0,870223171;1
1238;Asphyxia Neonatorum;0,901886792;0,038792404;0,07438531;0,989688571;0,668025433;0,797637978;0,803812672;0,986133976;0,88567332;0,998231876;0,85676089;0,920571695;1
1240;Aspirations (Psychology);0;0;0;0,953383212;0,650961444;0,772244677;0,827829651;0,972723945;0,893345784;0,994647238;0,79530303;0,880979754;1
1242;Assertiveness;0,529131986;0,314043754;0,394154119;0,971781329;0,676209739;0,79723607;0,758014725;0,999791232;0,862133339;0,983978509;0,752328399;0,849983609;1
1245;Association Learning;0,470588235;0,008067227;0,015862525;0,982561471;0,843163328;0,90753218;0,97037335;0,947805606;0,958950929;0,981201852;0,860009279;0,91298345;1
1247;Asthenia;0,202626642;0,267547481;0,230604982;0,758172203;0,755752095;0,73882449;0,694472112;0,922926221;0,792364159;0,997015874;0,737691379;0,846299297;1
1248;Asthenopia;0,789954338;0,274167987;0,407058824;0,970011034;0,701939609;0,814270636;0,747043871;1;0,854948558;0,997666422;0,847713294;0,914267855;1
1249;Asthma;0,171918722;0,6574;0,272559547;0,992508583;0,781062482;0,874159555;0,831321941;0,984779887;0,901560038;0,996638314;0,93173;0,962234904;1
1250;Asthma, Exercise-Induced;0,846153846;0,018082192;0,035407725;0,988022341;0,95151363;0,969416508;0,97567161;0,979196599;0,977400262;0,998701075;0,898887798;0,945390018;1
1251;Astigmatism;0,702317291;0,673504274;0,687609075;0,993568161;0,857455885;0,920491479;0,986116264;0,985915231;0,986013084;0,997638063;0,867383814;0,926827464;1
1253;Astrocytes;0,471791399;0,6966;0,562568141;0,975293945;0,894054777;0,932902628;0,94206782;0,917719539;0,929729956;0,994714298;0,979855833;0,986785404;1
